sheet,row,category,sub_category,unit_id,unit_title,section_id,section_title,lesson_id,lesson_title,tree_depth,maps_to_leaf,sub_unit_id,course_path,match_score,topical_unit_id,final_exam_only,final_exam_reason,classified_by,needs_review,review_reason,attention_reason,source_file,answer,question
test,353,Weather,"effects on performance, humidity",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",611,Air Pressure and Density Fundamentals,3,yes,611,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Air Pressure and Density Fundamentals",1.60,,,,sub_category_alias_to_leaf,,,,more drone prep questions,C,What type of front often brings thunderstorms and gusty winds?
test,354,weather,"Sources, Metar",5,WEATHER,53,Aviation Routine Weather Report (METAR) Decoding,531,"Report Type, Station, Date, and Time",3,yes,531,"WEATHER > Aviation Routine Weather Report (METAR) Decoding > Report Type, Station, Date, and Time",3.00,,,,sub_category_exact_to_leaf,,,,more drone prep questions,B,What type of report provides real-time weather observations?
test,355,Weather,"effects on performance, atmosheric stability",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",611,Air Pressure and Density Fundamentals,3,yes,611,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Air Pressure and Density Fundamentals",1.60,,,,sub_category_alias_to_leaf,,,,more drone prep questions,B,What would decrease the stability of an air mass?
test,356,Airports & Airspace,Airport Classificatons,4,AIRPORT OPERATIONS,,,41,Airport Classification and Control,2,yes,41,AIRPORT OPERATIONS > Airport Classification and Control,3.00,,,,sub_category_exact,,,,more drone prep questions,A,"When a control tower located on an airport within Class D airspace ceases operation for the day, what happens to the airspace designation?"
test,357,Regulations,Roles,1,PART 107 REGULATIONS,,,12,Roles and Crew Management,2,yes,12,PART 107 REGULATIONS > Roles and Crew Management,3.00,,,,sub_category_exact,,,,new 60 questions test prep,A,When a remote pilot-in-command and a visual observer define their roles and responsibilities prior to and during the operation of a small UA is a good use of
test,358,Airports & Airspace,"airspace classifications, Other Airspace Areas",3,Airspace Classifications,34,Other Airspace Areas,341,Local Airport Advisory (LAA),3,yes,341,Airspace Classifications > Other Airspace Areas > Local Airport Advisory (LAA),2.10,,,,sub_category_alias_to_leaf,,,,Airports & Airspace Test - key,B,"When a temporary flight restriction is issued over a disaster area, it is still ok to fly your sUAS if you are trying to help."
test,359,Additional topics,"ADM, CRM",9,AERONAUTICAL DECISION MAKING,93,Crew and Single-Pilot Resource Management,931,Workload Management,3,yes,931,AERONAUTICAL DECISION MAKING > Crew and Single-Pilot Resource Management > Workload Management,3.00,,,,sub_category_exact_to_leaf,,,,new 60 questions test prep,A,"When adapting crew resource management (CRM) concepts to the operation of a small UA, CRM must be integrated into"
test,360,Regulations,"Operating Rules, Twilight",1,PART 107 REGULATIONS,,,17,Flying At Night Under Certain Conditions,2,yes,17,PART 107 REGULATIONS > Flying At Night Under Certain Conditions,3.00,,,,sub_category_exact,,,,new 60 questions test prep,C,"When conducting operations during civil twilight or at night, the small unmanned aircraft must be equipped with anti-collision lights that are capable of being visible for at least:"
test,361,Regulations,Flying at Night,1,PART 107 REGULATIONS,,,17,Flying At Night Under Certain Conditions,2,yes,17,PART 107 REGULATIONS > Flying At Night Under Certain Conditions,3.00,,,,sub_category_exact,,,,new 60 questions test prep,C,When does a Remote Pilot in Command operating at night have the discretion to reduce the intensity of the anti-collision lighting?
test,362,Weather,"effects on performance, obstructions",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",611,Air Pressure and Density Fundamentals,3,yes,611,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Air Pressure and Density Fundamentals",1.60,,,,sub_category_alias_to_leaf,,,,Weather MC Test - Key,C,"When flying near natural or man-made obstructions, an unmanned aircraft operator can expect:"
test,363,Loading & Performance,loading and performance,7,LOADING AND PERFORMANCE,,,71,FORCES IN FLIGHT,2,yes,71,LOADING AND PERFORMANCE > FORCES IN FLIGHT,3.00,,,,sub_category_exact,,,,2nd rnd practice test,C,"When loading cameras or other equipment on a small UAS, mount the items in a manner that"
test,364,Regulations,Flying at Night,1,PART 107 REGULATIONS,,,17,Flying At Night Under Certain Conditions,2,yes,17,PART 107 REGULATIONS > Flying At Night Under Certain Conditions,3.00,,,,sub_category_exact,,,,My new questions May9,C,When may a remote pilot reduce the intensity of an aircraft’s lights during a night flight?
end-of-unit,103,Regulations,Slide 32 – Accident Reporting,1,PART 107 REGULATIONS,13,Operational Rules and Limitations,132,Accident Reporting and Hazardous Operations,3,yes,132,PART 107 REGULATIONS > Operational Rules and Limitations > Accident Reporting and Hazardous Operations,100.00,,,,slide_sub_category,,,,,C,When must a sUAS accident be reported to the FAA?
test,366,Operations,Radio Communications Procedures,4,AIRPORT OPERATIONS,42,Airport Runways and Orientation,421,Towered vs. Non-Towered Airport Procedures,3,yes,421,AIRPORT OPERATIONS > Airport Runways and Orientation > Towered vs. Non-Towered Airport Procedures,1.14,,,,course_path_tokens,,,,Airports & Airspace Test - key,C,"When near a non-towered airport, an sUAS operator should monitor what frequency?"
test,367,Regulations,Flying at Night,1,PART 107 REGULATIONS,,,17,Flying At Night Under Certain Conditions,2,yes,17,PART 107 REGULATIONS > Flying At Night Under Certain Conditions,3.00,,,,sub_category_exact,,,,2nd rnd practice test,B,"When preparing for a night flight, what should an sUAS pilot be aware of after assembling and conducting a preflight of an aircraft while using a bright flashlight or work light?"
test,368,Regulations,Waivers,1,PART 107 REGULATIONS,,,14,Waivers,2,yes,14,PART 107 REGULATIONS > Waivers,2.10,,,,sub_category_alias,,,,Part 1 Test -Key DE,A,"When requesting a waiver, the required documents should be presented to the FAA at least how many calendar days prior to the planned operation?"
test,369,Airports & Airspace,"Airport Operations, Traffic Patterns",4,AIRPORT OPERATIONS,,,43,Traffic Patterns for Manned Aircraft,2,yes,43,AIRPORT OPERATIONS > Traffic Patterns for Manned Aircraft,3.00,,,,sub_category_exact,,,,Section 4 airports & airspace ws key chat,C,When should a pilot begin the turn to final approach?
test,370,Regulations,Operational Rules,1,PART 107 REGULATIONS,13,Operational Rules and Limitations,131,"Registration, Inspection, and Falsification",3,yes,131,"PART 107 REGULATIONS > Operational Rules and Limitations > Registration, Inspection, and Falsification",0.97,,,,operational_rules_leaf,,,,2nd rnd practice test,C,"When using a small unmanned aircraft in a non-recreational operation, who is responsible for informing the participants about emergency procedures?"
test,371,Airports & airspace,Airport Operations,4,AIRPORT OPERATIONS,,,41,Airport Classification and Control,2,yes,41,AIRPORT OPERATIONS > Airport Classification and Control,3.00,,,,sub_category_exact,,,,Airports & airspace Slides 1-30 - key- chat,B,Where can NOTAMs be found?
test,372,Regulations,Remote ID,1,PART 107 REGULATIONS,,,15,Remote ID Requirements,2,yes,15,PART 107 REGULATIONS > Remote ID Requirements,2.10,,,,sub_category_alias,,,,My new questions May9,C,Where must a small unmanned aircraft’s serial number be listed when using either standard remote identification or a broadcast module?
end-of-unit,105,Regulations,Slide 34 – Hazardous Operations,1,PART 107 REGULATIONS,13,Operational Rules and Limitations,132,Accident Reporting and Hazardous Operations,3,yes,132,PART 107 REGULATIONS > Operational Rules and Limitations > Accident Reporting and Hazardous Operations,100.00,,,,slide_sub_category,,,,,B,Which action is considered reckless under Part 107?
end-of-unit,96,Regulations,Slide 12 – RPIC Duties,1,PART 107 REGULATIONS,,,12,Roles and Crew Management,2,yes,12,PART 107 REGULATIONS > Roles and Crew Management,13.00,,,,slide_sub_category,,,,,B,Which action is required before each flight under Part 107?
test,375,Airports & Airspace,Airport Operations,4,AIRPORT OPERATIONS,,,41,Airport Classification and Control,2,yes,41,AIRPORT OPERATIONS > Airport Classification and Control,3.00,,,,sub_category_exact,,,,Airports & Airspace Test - key,C,Which airport type is the largest group in the United States?
test,376,Airports & Airspace,Airport Classificatons,4,AIRPORT OPERATIONS,,,41,Airport Classification and Control,2,yes,41,AIRPORT OPERATIONS > Airport Classification and Control,3.00,,,,sub_category_exact,,,,more drone prep questions,A,Which airspace types require authorization before flying under Part 107?
test,377,Regulations,"Waivers, DOC",1,PART 107 REGULATIONS,,,14,Waivers,2,yes,14,PART 107 REGULATIONS > Waivers,1.60,,,,sub_category_alias,,,,more drone prep questions,C,Which best describes a declaration of compliance?
test,378,Regulations,Flying over people and moving objects,1,PART 107 REGULATIONS,,,16,Flying Over People and Moving Objects,2,yes,16,PART 107 REGULATIONS > Flying Over People and Moving Objects,3.00,,,,sub_category_exact,,,,Regulations test - key 27 questions,A,Which category of UA may operate over people without a waiver if it weighs less than 0.55 lbs and has no exposed rotating parts?
end-of-unit,123,Regulations,Slide 125 – Category 4,1,PART 107 REGULATIONS,,,16,Flying Over People and Moving Objects,2,yes,16,PART 107 REGULATIONS > Flying Over People and Moving Objects,12.00,,,,slide_sub_category,,,,,C,Which category requires an Airworthiness Certificate under Part 21?
end-of-unit,51,Airports & airspace,Sectional & Terminal Charts,2,"Airports, Airspace, and Data Sources",24,Aeronautical Charts: Types and Interpretation,241,Sectional Charts vs. Terminal Area Charts (TACs),3,yes,241,"Airports, Airspace, and Data Sources > Aeronautical Charts: Types and Interpretation > Sectional Charts vs. Terminal Area Charts (TACs)",3.00,,,,sub_category_exact,,,,Airports and Airspace questions slides 32-62 -key,B,Which chart type covers the entire U.S. and is revised semi-annually?
test,382,weather,"effects on performance, atmosheric stability",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",611,Air Pressure and Density Fundamentals,3,yes,611,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Air Pressure and Density Fundamentals",1.60,,,,sub_category_alias_to_leaf,,,,Part 1 Test -Key DE,C,Which combination of atmospheric conditions will reduce aircraft takeoff and climb performance?
test,384,weather,"Effects on Performance, air density alt, pressure",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",612,Density Altitude and Performance,3,yes,612,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Density Altitude and Performance",3.00,,,,sub_category_exact,,,,Weather density pressure - key,B,Which combination of conditions would produce the lowest air density?
test,385,weather,effects on performance,6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",611,Air Pressure and Density Fundamentals,3,yes,611,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Air Pressure and Density Fundamentals",3.00,,,,sub_category_exact_to_leaf,,,,Weather density pressure - key,D,Which condition generally results in the best aircraft performance?
end-of-unit,99,Regulations,Slide 19 – Flight Crew Management,1,PART 107 REGULATIONS,,,12,Roles and Crew Management,2,yes,12,PART 107 REGULATIONS > Roles and Crew Management,17.00,,,,slide_sub_category,,,,,B,Which factor must the RPIC assess before flight?
end-of-unit,120,Regulations,Slide 93 – Remote ID Compliance,1,PART 107 REGULATIONS,,,15,Remote ID Requirements,2,yes,15,PART 107 REGULATIONS > Remote ID Requirements,11.00,,,,slide_sub_category,,,,,C,Which is NOT a Remote ID compliance method?
test,388,Regulations,"Operational Rules,Medication",1,PART 107 REGULATIONS,13,Operational Rules and Limitations,133,"Medical Conditions, Alcohol, and Drugs",3,yes,133,"PART 107 REGULATIONS > Operational Rules and Limitations > Medical Conditions, Alcohol, and Drugs",3.00,,,,sub_category_exact,,,,more drone prep questions,A,Which is NOT prohibited when operating under Part 107?
test,389,Regulations,"Operational Rules, Alcohol",1,PART 107 REGULATIONS,13,Operational Rules and Limitations,133,"Medical Conditions, Alcohol, and Drugs",3,yes,133,"PART 107 REGULATIONS > Operational Rules and Limitations > Medical Conditions, Alcohol, and Drugs",3.00,,,,sub_category_exact,,,,Part 1 Test -Key DE,B,Which is true regarding the presence of alcohol within the human body?
test,390,Airports & airspace,Overview L & L,2,"Airports, Airspace, and Data Sources",,,22,Navigation: Latitude and Longitude,2,yes,22,"Airports, Airspace, and Data Sources > Navigation: Latitude and Longitude",3.00,,,,sub_category_exact,,,,Airports & airspace Slides 1-30 - key- chat,C,Which method is universally used in aviation to locate points on Earth?
test,391,Regulations,Flying at Night,1,PART 107 REGULATIONS,,,17,Flying At Night Under Certain Conditions,2,yes,17,PART 107 REGULATIONS > Flying At Night Under Certain Conditions,3.00,,,,sub_category_exact,,,,Regulations test - key 27 questions,C,Which of the following is a recommended mitigation strategy for night illusions during sUAS operations?
test,392,Regulations,Operational Rules,1,PART 107 REGULATIONS,,,12,Roles and Crew Management,2,yes,12,PART 107 REGULATIONS > Roles and Crew Management,1.20,,,,operational_rules_leaf,,,,Regulations test - key 27 questions,B,Which of the following is a required action for the RPIC before flight?
test,393,Regulations,Flying over people and moving objects,1,PART 107 REGULATIONS,,,16,Flying Over People and Moving Objects,2,yes,16,PART 107 REGULATIONS > Flying Over People and Moving Objects,3.00,,,,sub_category_exact,,,,Regulations test - key 27 questions,C,Which of the following is a requirement for Category 2 UA operations over people?
test,394,Airports & airspace,Airspace Classifications,3,Airspace Classifications,,,31,Introduction and Airspace Categories,2,yes,31,Airspace Classifications > Introduction and Airspace Categories,3.00,,,,sub_category_exact,,,,Airports & airspace Slides 1-30 - key- chat,A,Which of the following is included in the Chart Supplement U.S.?
test,395,Airports & Airspace,"Airspace Classifications,",3,Airspace Classifications,,,31,Introduction and Airspace Categories,2,yes,31,Airspace Classifications > Introduction and Airspace Categories,3.00,,,,sub_category_exact,,,,Airports & Airspace Test - key,B,Which of the following is NOT a consideration of airspace classification?
test,396,Airports & Airspace,Airports data sources,2,"Airports, Airspace, and Data Sources",23,Four Essential Airport Data Sources,231,Chart Supplement U.S. (CSU),3,yes,231,"Airports, Airspace, and Data Sources > Four Essential Airport Data Sources > Chart Supplement U.S. (CSU)",3.00,,,,sub_category_exact_to_leaf,,,,Airports & Airspace Test - key,C,Which of the following is not a source of airport data?
test,397,Airports & airspace,Airport Operations,4,AIRPORT OPERATIONS,,,41,Airport Classification and Control,2,yes,41,AIRPORT OPERATIONS > Airport Classification and Control,3.00,,,,sub_category_exact,,,,Airports & airspace Slides 1-30 - key- chat,C,Which of the following is NOT an airport ownership classification?
test,398,Regulations,"Operational Rules, Transportation of property",1,PART 107 REGULATIONS,13,Operational Rules and Limitations,134,Operation From Moving Vehicles and Transportation,3,yes,134,PART 107 REGULATIONS > Operational Rules and Limitations > Operation From Moving Vehicles and Transportation,3.00,,,,sub_category_exact,,,,Regulations test - key 27 questions,B,Which of the following is prohibited during sUAS operations under Part 107?
test,399,Regulations,Operational Rules,1,PART 107 REGULATIONS,13,Operational Rules and Limitations,131,"Registration, Inspection, and Falsification",3,yes,131,"PART 107 REGULATIONS > Operational Rules and Limitations > Registration, Inspection, and Falsification",0.97,,,,operational_rules_leaf,,,,Regulations test - key 27 questions,B,Which of the following is prohibited without prior authorization?
test,400,Regulations,Remote ID,1,PART 107 REGULATIONS,,,15,Remote ID Requirements,2,yes,15,PART 107 REGULATIONS > Remote ID Requirements,2.10,,,,sub_category_alias,,,,Regulations test - key 27 questions,B,Which of the following is true about FAA-Recognized Identification Areas (FRIAs)?
test,401,Regulations,Flying over people and moving objects,1,PART 107 REGULATIONS,,,16,Flying Over People and Moving Objects,2,yes,16,PART 107 REGULATIONS > Flying Over People and Moving Objects,3.00,,,,sub_category_exact,,,,Regulations test - key 27 questions,C,Which of the following is true for Category 3 UA operations over people?
test,402,Regulations,Waivers,1,PART 107 REGULATIONS,,,14,Waivers,2,yes,14,PART 107 REGULATIONS > Waivers,2.10,,,,sub_category_alias,,,,Regulations test - key 27 questions,A,Which of the following operations can be waived?
test,403,Regulations,Applicability,1,PART 107 REGULATIONS,,,11,Applicability of Part 107,2,yes,11,PART 107 REGULATIONS > Applicability of Part 107,3.00,,,,sub_category_exact,,,,Regulations test - key 27 questions,B,Which of the following operations is explicitly excluded from Part 107 applicability?
test,404,Regulations,Applicability,1,PART 107 REGULATIONS,,,11,Applicability of Part 107,2,yes,11,PART 107 REGULATIONS > Applicability of Part 107,3.00,,,,sub_category_exact,,,,Part 1 Test -Key DE,C,Which of the following operations require adherence to 14 CFR 107?
test,405,Additional Topics,"Effects on Performance,",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",612,Density Altitude and Performance,3,yes,612,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Density Altitude and Performance",3.00,,,,sub_category_exact_to_leaf,,,,My new questions May9,C,Which of the following reduces air density and therefore reduces maximum takeoff weight?
test,406,Regulations,Roles,1,PART 107 REGULATIONS,,,12,Roles and Crew Management,2,yes,12,PART 107 REGULATIONS > Roles and Crew Management,3.00,,,,sub_category_exact,,,,Regulations test - key 27 questions,C,Which of the following statements about Visual Observers (VOs) is correct?
test,407,Airports & Airspace,Overview,5,WEATHER,,,51,Aviation Weather Sources Overview,2,yes,51,WEATHER > Aviation Weather Sources Overview,1.60,,,,sub_category_alias,,,,Part 1 Test -Key DE,B,Which of the following statements is TRUE about small unmanned aircraft registration with the FAA before operation in the National Airspace System (NAS)?
test,408,Regulations,"Operational Rules, impaired",1,PART 107 REGULATIONS,13,Operational Rules and Limitations,133,"Medical Conditions, Alcohol, and Drugs",3,yes,133,"PART 107 REGULATIONS > Operational Rules and Limitations > Medical Conditions, Alcohol, and Drugs",3.00,,,,sub_category_exact,,,,Regulations test - key 27 questions,C,Which of the following substances or conditions would disqualify a person from participating in sUAS operations under Part 107?
test,409,Regulations,Applicability,1,PART 107 REGULATIONS,,,11,Applicability of Part 107,2,yes,11,PART 107 REGULATIONS > Applicability of Part 107,3.00,,,,sub_category_exact,,,,Part 1 Test -Key DE,C,Which of the following types of operations are excluded from the requirements in part 107?
test,410,Regulations,Operational Rules,1,PART 107 REGULATIONS,13,Operational Rules and Limitations,131,"Registration, Inspection, and Falsification",3,yes,131,"PART 107 REGULATIONS > Operational Rules and Limitations > Registration, Inspection, and Falsification",0.97,,,,operational_rules_leaf,,,,Regulations test - key 27 questions,B,Which of the following would be considered a careless or reckless operation under Part 107?
end-of-unit,93,Regulations,Slide 6 – Applicability Exclusions,1,PART 107 REGULATIONS,,,11,Applicability of Part 107,2,yes,11,PART 107 REGULATIONS > Applicability of Part 107,15.00,,,,slide_sub_category,,,,,B,Which operation is NOT subject to Part 107?
end-of-unit,91,Regulations,Slide 4 – Applicability,1,PART 107 REGULATIONS,,,11,Applicability of Part 107,2,yes,11,PART 107 REGULATIONS > Applicability of Part 107,48.00,,,,slide_sub_category,,,,,B,Which operation originally required a waiver under early Part 107 rules?
test,413,Regulations,Operations,1,PART 107 REGULATIONS,13,Operational Rules and Limitations,131,"Registration, Inspection, and Falsification",3,yes,131,"PART 107 REGULATIONS > Operational Rules and Limitations > Registration, Inspection, and Falsification",1.30,,,,operational_rules_leaf,,,,Regulations test - key 27 questions,C,Which regulation governs the registration of small unmanned aircraft?
end-of-unit,94,Regulations,Slide 9 – 10 Roles,1,PART 107 REGULATIONS,,,12,Roles and Crew Management,2,yes,12,PART 107 REGULATIONS > Roles and Crew Management,10.00,,,,slide_sub_category,,,,,C,Which role has final authority and responsibility for a Part 107 operation?
test,415,Airports & Airspace,Overview,5,WEATHER,,,51,Aviation Weather Sources Overview,2,yes,51,WEATHER > Aviation Weather Sources Overview,1.60,,,,sub_category_alias,,,,Airports & airspace Slides 1-30 - key- chat,C,Which source contains the most comprehensive airport information?
end-of-unit,98,Regulations,Slide 16 – Visual Observer,1,PART 107 REGULATIONS,,,12,Roles and Crew Management,2,yes,12,PART 107 REGULATIONS > Roles and Crew Management,17.00,,,,slide_sub_category,,,,,C,Which statement about Visual Observers is correct?
test,417,Regulations,Roles,1,PART 107 REGULATIONS,,,12,Roles and Crew Management,2,yes,12,PART 107 REGULATIONS > Roles and Crew Management,3.00,,,,sub_category_exact,,,,more drone prep questions,B,Which statement about visual observers under Part 107 is true?
test,418,Airports & airspace,Airspace Classification,3,Airspace Classifications,,,31,Introduction and Airspace Categories,2,yes,31,Airspace Classifications > Introduction and Airspace Categories,3.00,,,,sub_category_exact,,,,Airports and Airspace questions slides 32-62 -key,A,Which tab in the Chart User’s Guide includes airspace and airport information?
test,419,Regulations,Operations,1,PART 107 REGULATIONS,,,15,Remote ID Requirements,2,yes,15,PART 107 REGULATIONS > Remote ID Requirements,1.20,,,,operational_rules_leaf,,,,Part 1 Test -Key DE,C,Which technique should a remote pilot use to scan for traffic? A remote pilot should
test,420,weather,"Sources, TAF",5,WEATHER,55,Terminal Aerodrome Forecast (TAF) Decoding,551,"TAF Header: Type, ID, and Origin Time",3,yes,551,"WEATHER > Terminal Aerodrome Forecast (TAF) Decoding > TAF Header: Type, ID, and Origin Time",3.00,,,,sub_category_exact_to_leaf,,,,more drone prep questions,B,Which tool provides an aviation-specific forecast?
test,421,Loading & Performance,loading and performance,7,LOADING AND PERFORMANCE,,,71,FORCES IN FLIGHT,2,yes,71,LOADING AND PERFORMANCE > FORCES IN FLIGHT,3.00,,,,sub_category_exact,,,,My new questions May9,B,Which two components are the primary considerations for aircraft balance?
test,422,Weather,"effects on performance, TAF",5,WEATHER,55,Terminal Aerodrome Forecast (TAF) Decoding,551,"TAF Header: Type, ID, and Origin Time",3,yes,551,"WEATHER > Terminal Aerodrome Forecast (TAF) Decoding > TAF Header: Type, ID, and Origin Time",1.60,,,,sub_category_alias_to_leaf,,,,Remaining Weather questions for James,C,Which types of clouds are specifically identified by name in a TAF forecast?
test,423,weather,"effects on performance, thunderstorms",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,66,Clouds and Thunderstorm Life Cycle,662,Thunderstorm Life Cycle,3,yes,662,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Clouds and Thunderstorm Life Cycle > Thunderstorm Life Cycle,3.00,,,,sub_category_exact,,,,more drone prep questions,C,Which weather condition is most hazardous for drones?
test,424,Weather,"Sources, Metar",5,WEATHER,53,Aviation Routine Weather Report (METAR) Decoding,531,"Report Type, Station, Date, and Time",3,yes,531,"WEATHER > Aviation Routine Weather Report (METAR) Decoding > Report Type, Station, Date, and Time",3.00,,,,sub_category_exact_to_leaf,,,,more drone prep questions,A,Which weather reports provide real-time observations?
test,425,weather,effects on Performance,6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",611,Air Pressure and Density Fundamentals,3,yes,611,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Air Pressure and Density Fundamentals",3.00,,,,sub_category_exact_to_leaf,,,,tricky questions,B,"While conducting a drone inspection near an industrial facility, you observe a smoke stack flume that is rapidly rising, breaking apart, and swirling in multiple directions shortly after exiting the stack. What type of condition is most likely present?"
test,426,Airports & Airspace,"Airspace Classifications, Operating Rules",3,Airspace Classifications,32,"Controlled Airspace Classes (A, B, C, D, E, G)",321,Class A Airspace,3,yes,321,"Airspace Classifications > Controlled Airspace Classes (A, B, C, D, E, G) > Class A Airspace",3.00,,,,sub_category_exact_to_leaf,,,,more drone prep questions,C,"While conducting an aerial survey of a Class D airport, ATC instructs you to remain clear of all runways. How do you identify when you are clear?"
test,427,Airports & Airspace,"Airspace Classifications, Operating Rules",3,Airspace Classifications,32,"Controlled Airspace Classes (A, B, C, D, E, G)",321,Class A Airspace,3,yes,321,"Airspace Classifications > Controlled Airspace Classes (A, B, C, D, E, G) > Class A Airspace",3.00,,,,sub_category_exact_to_leaf,,,,tricky questions,B,"While flying your aerial survey, you notice a TFR over a stadium due to a major sporting event and your flight path intersects it. What must you do?"
test,428,Airports & Airspace,"Airport Operations, Traffic Patterns",4,AIRPORT OPERATIONS,,,43,Traffic Patterns for Manned Aircraft,2,yes,43,AIRPORT OPERATIONS > Traffic Patterns for Manned Aircraft,3.00,,,,sub_category_exact,,,,Airports & Airspace Test - key,A,While monitoring CTAF you hear an aircraft announce they where midfield left downwind to RWY 13. Where is the aircraft relative to the runway?
test,429,Airports & Airspace,"Airport Operations, Traffic Patterns",4,AIRPORT OPERATIONS,,,43,Traffic Patterns for Manned Aircraft,2,yes,43,AIRPORT OPERATIONS > Traffic Patterns for Manned Aircraft,3.00,,,,sub_category_exact,,,,airspace Patterns Ws key chat,C,While monitoring the Barnes CTAF you hear an aircraft announce that they are midfield left downwind to RWY 11. Where would the aircraft be relative to the runway?
test,430,Airports & Airspace,"Airport Operations, Traffic Patterns",4,AIRPORT OPERATIONS,,,43,Traffic Patterns for Manned Aircraft,2,yes,43,AIRPORT OPERATIONS > Traffic Patterns for Manned Aircraft,3.00,,,,sub_category_exact,,,,airspace Patterns Ws key chat,A,While monitoring the Coventon CTAF you hear an aircraft announce that they are midfield left downwind to RWY 27. Where would the aircraft be relative to the runway?
test,431,Airports & Airspace,"Airport Operations, Traffic Patterns",4,AIRPORT OPERATIONS,,,43,Traffic Patterns for Manned Aircraft,2,yes,43,AIRPORT OPERATIONS > Traffic Patterns for Manned Aircraft,3.00,,,,sub_category_exact,,,,airspace Patterns Ws key chat,A,While monitoring the CTAF you hear an aircraft announce that they are midfield left downwind to RWY 14. What is the heading of the aircraft?
test,432,Airports & Airspace,"Airport Operations, Traffic Patterns",4,AIRPORT OPERATIONS,,,43,Traffic Patterns for Manned Aircraft,2,yes,43,AIRPORT OPERATIONS > Traffic Patterns for Manned Aircraft,3.00,,,,sub_category_exact,,,,airspace Patterns Ws key chat,B,While monitoring the Pittsburg CTAF you hear an aircraft announce that they are midfield left downwind to RWY 4. Where would the aircraft be relative to the runway?
test,433,Weather,"effects on performance, wind",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,63,"Wind, Turbulence, and Severe Wind Hazards",631,Obstacle and Terrain-Induced Turbulence,3,yes,631,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Wind, Turbulence, and Severe Wind Hazards > Obstacle and Terrain-Induced Turbulence",3.00,,,,sub_category_exact,,,,Part 1 Test -Key DE,C,"While operating around buildings, the Remote Pilot in Command should be aware of the creation of wind gusts that"
test,435,Regulations,"Operational Rules, Accident",1,PART 107 REGULATIONS,13,Operational Rules and Limitations,132,Accident Reporting and Hazardous Operations,3,yes,132,PART 107 REGULATIONS > Operational Rules and Limitations > Accident Reporting and Hazardous Operations,3.00,,,,sub_category_exact,,,,new 60 questions test prep,C,"While operating your small UA, it accidentally strikes your crewmember in the head causing him to lose consciousness. When should this accident be reported?"
test,436,Airports & Airspace,"Airport Operations, Traffic Patterns",4,AIRPORT OPERATIONS,,,43,Traffic Patterns for Manned Aircraft,2,yes,43,AIRPORT OPERATIONS > Traffic Patterns for Manned Aircraft,3.00,,,,sub_category_exact,,,,Section 4 airports & airspace ws key chat,B,Why are aircraft most vulnerable during arrival and departure?
test,437,weather,"Effects on Performance, air density alt, pressure",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",612,Density Altitude and Performance,3,yes,612,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Density Altitude and Performance",3.00,,,,sub_category_exact,,,,Weather density pressure - key,B,Why does air density generally decrease with increasing altitude?
test,438,weather,"effects on performance, humidity, air density",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",612,Density Altitude and Performance,3,yes,612,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Density Altitude and Performance",1.60,,,,sub_category_alias_to_leaf,,,,Weather density pressure - key,C,Why does increased humidity reduce air density?
